@SampleID: 28
@Version: 0.9.1
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_GENOMEID

2	superkingdom	2	Bacteria	100.0
693988.0	strain	2|1224|28221|213115|194924|35832|693988|693988.0	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Bilophila|Bilophila sp. 4_1_30|Unclassified Bilophila sp. 4_1_30 strain	0.0	denovo5877.0
411483	strain	2|1239|186801|186802|541000|216851|853|411483	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Faecalibacterium|Faecalibacterium prausnitzii	0.1109	denovo12977.0
415015.0	strain	2|1239|186801|186802|415014|415015|415015.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Proteiniborus|Proteiniborus ethanoligenes|Unclassified Proteiniborus ethanoligenes strain	0.0	188785.0
1852370.0	strain	2|976|200643|171549|171552|1926672|1852370|1852370.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellamassilia|Prevotellamassilia timonensis|Unclassified Prevotellamassilia timonensis strain	0.0	denovo265.0
663278	strain	2|1239|186801|186802|541000|253238|253239|663278	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ethanoligenens|Ethanoligenens harbinense	0.0	405780.0
1627893.0	strain	2|1239|186801|186802|541000|1627893|1627893.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcaceae bacterium cv2|Unclassified Ruminococcaceae bacterium cv2 strain	0.0012936610608	210073.0
93974.0	strain	2|976|200643|171549|815|816|93974|93974.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides sp. AR20|Unclassified Bacteroides sp. AR20 strain	0.000369617445943	denovo8389.0
1761780.0	strain	2|1239|186801|186802|186803|830|1761780|1761780.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio sp. ob235|Unclassified Butyrivibrio sp. ob235 strain	0.0120125669932	175613.0
585501	strain	2|1239|186801|186802|186803|265975|237576|585501	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium|Oribacterium sinus	0.0	260201.0
868129	strain	2|976|200643|171549|171552|838|28125|868129	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella bivia	0.0	denovo420.0
1120920	strain	2|1239|186801|186802|543313|65402|65403|1120920	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales Family XII. Incertae Sedis|Acidaminobacter|Acidaminobacter hydrogenoformans	0.0	827195.0
1572656.0	strain	2|1239|186801|186802|541000|1572656|1572656.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcaceae bacterium CPB6|Unclassified Ruminococcaceae bacterium CPB6 strain	0.0	133719.1
185008.0	strain	2|1239|186801|186802|186803|830|185008|185008.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio hungatei|Unclassified Butyrivibrio hungatei strain	0.0	denovo852.0
185008.1	strain	2|1239|186801|186802|186803|830|185008|185008.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio hungatei|Unclassified Butyrivibrio hungatei strain	0.00203289595269	194878.0
563008	strain	2|976|200643|171549|171552|838|28135|563008	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella oris	0.0	4449524.0
501571.0	strain	2|1239|186801|186802|31979|580596|501571|501571.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Butyricicoccus|Butyricicoccus pullicaecorum|Unclassified Butyricicoccus pullicaecorum strain	0.0	denovo1032.1
411460	strain	2|1239|186801|186802|186803|572511|33039|411460	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|[Ruminococcus] torques	0.0	260679.0
1855302.0	strain	2|1239|186801|186802|186803|46205|1855302|1855302.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Pseudobutyrivibrio|Pseudobutyrivibrio sp. JW11|Unclassified Pseudobutyrivibrio sp. JW11 strain	0.000739234891887	259846.0
585543.0	strain	2|976|200643|171549|815|816|585543|585543.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides sp. D20|Unclassified Bacteroides sp. D20 strain	0.0	denovo6968.0
431947	strain	2|976|200643|171549|171551|836|837|431947	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas gingivalis	0.0	denovo10990.0
411468	strain	2|1239|186801|186802|186803|1506553|29347|411468	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] scindens	0.0185	4334624.0
411471	strain	2|1239|186801|186802|541000|292632|214851|411471	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Subdoligranulum|Subdoligranulum variabile	0.1109	230268.0
411472	strain	2|1239|186801|186802|186803|1506553|1512|411472	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] symbiosum	0.0	262104.0
411473	strain	2|1239|186801|186802|541000|1263|40519|411473	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus callidus	0.0	179927.0
411474	strain	2|1239|186801|186802|186803|33042|33043|411474	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Coprococcus|Coprococcus eutactus	0.0575	3265889.1
411475	strain	2|1239|186801|186802|946234|292800|411475	Bacteria|Firmicutes|Clostridia|Clostridiales|Flavonifractor|Flavonifractor plautii	0.0	271880.0
411476	strain	2|976|200643|171549|815|816|28116|411476	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides ovatus	0.0	3327894.0
411477	strain	2|976|200643|171549|2005525|375288|46503|411477	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides merdae	0.0	195123.1
563031.0	strain	2|976|200643|171549|171552|838|563031|563031.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella sp. C561|Unclassified Prevotella sp. C561 strain	0.0	denovo10393.0
626522	strain	2|976|200643|171549|171552|1283313|76122|626522	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Alloprevotella|Alloprevotella tannerae	0.0	denovo10694.0
626523	strain	2|1239|186801|186802|186803|177971|177972|626523	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Shuttleworthia|Shuttleworthia satelles	0.0	261114.0
411485	strain	2|1239|186801|186802|541000|216851|853|411485	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Faecalibacterium|Faecalibacterium prausnitzii	0.1848	189840.0
1122142	strain	2|1239|186801|186802|186803|140625|140626|1122142	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnobacterium|Lachnobacterium bovis	0.0	262642.0
411490	strain	2|1239|186801|186802|186803|207244|105841|411490	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerostipes|Anaerostipes caccae	0.0	denovo5982.0
1339243.0	strain	2|1239|91061|186826|186828|2747|1339243|1339243.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium sp. ZWU0011|Unclassified Carnobacterium sp. ZWU0011 strain	0.000369617445943	denovo11716.0
1118061.0	strain	2|976|200643|171549|171550|239759|1118061|1118061.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes obesi|Unclassified Alistipes obesi strain	0.0	521982.1
1855342.0	strain	2|1239|186801|186802|186803|265975|1855342|1855342.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium|Oribacterium sp. KHPX15|Unclassified Oribacterium sp. KHPX15 strain	0.000369617445943	189789.0
1855343.0	strain	2|1239|186801|186802|186803|265975|1855343|1855343.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium|Oribacterium sp. WCC10|Unclassified Oribacterium sp. WCC10 strain	0.000924043614859	1108453.0
1855344.0	strain	2|1239|186801|186802|186803|46205|1855344|1855344.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Pseudobutyrivibrio|Pseudobutyrivibrio sp. 49|Unclassified Pseudobutyrivibrio sp. 49 strain	4.13845614537e-05	273954.0
528244.0	strain	2|1224|28211|204441|41295|191|528244|528244.0	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Azospirillum|Azospirillum thiophilum|Unclassified Azospirillum thiophilum strain	1.50048911347e-06	denovo12065.0
1339253.0	strain	2|976|200643|171549|171550|239759|1339253|1339253.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes sp. ZOR0009|Unclassified Alistipes sp. ZOR0009 strain	0.0	denovo1324.0
460384.0	strain	2|1239|186801|186802|186803|1506553|460384|460384.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] lavalense|Unclassified [Clostridium] lavalense strain	0.0	175529.1
1720195.0	strain	2|976|200643|171549|171551|1911312|1720195|1720195.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Gabonibacter|Gabonibacter massiliensis|Unclassified Gabonibacter massiliensis strain	0.0	denovo4573.0
1736583.0	strain	2|1224|28211|356|41294|85413|1736583|1736583.0	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bosea|Bosea sp. Root670|Unclassified Bosea sp. Root670 strain	0.0	831178.0
1122184	strain	2|1239|186801|186802|31979|667112|288966|1122184	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Lutispora|Lutispora thermophila	0.0	267536.0
1720300.0	strain	2|1239|186801|186802|541000|1263|1720300|1720300.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus sp. AT10|Unclassified Ruminococcus sp. AT10 strain	0.0	324894.0
1122155	strain	2|1239|186801|186802|31979|420345|341220|1122155	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Lactonifactor|Lactonifactor longoviformis	0.0	denovo4013.0
1855374.0	strain	2|1239|186801|186802|186803|1855374|1855374.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium KH1T2|Unclassified Lachnospiraceae bacterium KH1T2 strain	0.0012936610608	319134.0
1855375.0	strain	2|1239|186801|186802|186803|1855375|1855375.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium KHCPX20|Unclassified Lachnospiraceae bacterium KHCPX20 strain	0.0	172640.0
1855376.0	strain	2|1239|186801|186802|186803|1855376|1855376.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium NLAE-zl-G231|Unclassified Lachnospiraceae bacterium NLAE-zl-G231 strain	0.0	173916.0
483217	strain	2|976|200643|171549|815|816|357276|483217	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides dorei	0.0	326662.0
1159058	strain	2|1224|29547|213849|72293|209|210|1159058	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Helicobacteraceae|Helicobacter|Helicobacter pylori	0.037	3319464.0
742723.0	strain	2|1239|186801|186802|186803|742723|742723.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium 2_1_46FAA|Unclassified Lachnospiraceae bacterium 2_1_46FAA strain	0.000369617445943	197875.0
999406	strain	2|1239|186801|186802|186803|1506553|1531|999406	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] clostridioforme	0.0	1931575.0
745368.0	strain	2|1239|186801|186802|541000|204475|745368|745368.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Gemmiger|Gemmiger formicilis|Unclassified Gemmiger formicilis strain	0.0	327900.0
2002841.0	strain	2|1239|186801|186802|186803|2002841|2002841.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium Marseille-P3773|Unclassified Lachnospiraceae bacterium Marseille-P3773 strain	0.0	262326.0
46506.0	strain	2|976|200643|171549|815|816|46506|46506.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides stercoris|Unclassified Bacteroides stercoris strain	0.0	1889556.0
1855396.0	strain	2|976|200643|171549|171551|1855396|1855396.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonadaceae bacterium KH3CP3RA|Unclassified Porphyromonadaceae bacterium KH3CP3RA strain	3.24870318645e-05	179464.0
1855397.0	strain	2|976|200643|171549|171551|1855397|1855397.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonadaceae bacterium KH3R12|Unclassified Porphyromonadaceae bacterium KH3R12 strain	0.0	denovo9737.0
1855399.0	strain	2|976|200643|171549|171551|1855399|1855399.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonadaceae bacterium NLAE-zl-C104|Unclassified Porphyromonadaceae bacterium NLAE-zl-C104 strain	0.0	174805.0
1855400.0	strain	2|1239|186801|186802|541000|1855400|1855400.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcaceae bacterium KH2T8|Unclassified Ruminococcaceae bacterium KH2T8 strain	0.0	375106.0
765869	strain	2|1224|1553900|213481|213483|958|959|765869	Bacteria|Proteobacteria|Oligoflexia|Bdellovibrionales|Bdellovibrionaceae|Bdellovibrio|Bdellovibrio bacteriovorus	0.0	342685.0
927665	strain	2|976|200643|171549|2005525|375288|328812|927665	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides goldsteinii	0.0	4329571.0
94132.0	strain	2|1224|28216|80840|80864|174951|94132|94132.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Ramlibacter|Ramlibacter tataouinensis|Unclassified Ramlibacter tataouinensis strain	0.0	822112.0
1280671.0	strain	2|1239|186801|186802|186803|830|1280671|1280671.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio sp. FC2001|Unclassified Butyrivibrio sp. FC2001 strain	0.0	180944.0
292800.0	strain	2|1239|186801|186802|946234|292800|292800.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Flavonifractor|Flavonifractor plautii|Unclassified Flavonifractor plautii strain	0.0	denovo8847.0
1280672.0	strain	2|1239|186801|186802|186803|830|1280672|1280672.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio sp. AC2005|Unclassified Butyrivibrio sp. AC2005 strain	0.000184808722972	305012.0
658081.0	strain	2|1239|186801|186802|186803|658081|658081.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium 1_1_57FAA|Unclassified Lachnospiraceae bacterium 1_1_57FAA strain	0.0	denovo9225.0
999405	strain	2|1239|186801|186802|186803|1506553|1531|999405	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] clostridioforme	0.0	259511.0
1218508.0	strain	2|1239|91061|186826|33958|1578|1218508|1218508.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus mellis|Unclassified Lactobacillus mellis strain	0.0	354913.0
658082.0	strain	2|1239|186801|186802|186803|658082|658082.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium 2_1_58FAA|Unclassified Lachnospiraceae bacterium 2_1_58FAA strain	0.00128436587868	272949.0
592205	strain	2|1224|29547|213849|72293|209|210|592205	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Helicobacteraceae|Helicobacter|Helicobacter pylori	0.0	675509.0
999416	strain	2|976|200643|171549|2005525|375288|823|999416	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides distasonis	0.0	denovo12477.0
258723.0	strain	2|1239|91061|186826|186828|191769|258723|258723.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Marinilactibacillus|Marinilactibacillus piezotolerans|Unclassified Marinilactibacillus piezotolerans strain	0.0	denovo4974.0
880633	strain	2|1239|91061|186826|33958|1578|1587|880633	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus helveticus	0.0	164664.0
1360	strain	2|1239|91061|186826|1300|1357|1358|1360	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus lactis	0.0	455671.0
655355.0	strain	2|976|200643|1970189|1471398|1254401|655355|655355.0	Bacteria|Bacteroidetes|Bacteroidia|Marinilabiliales|Prolixibacteraceae|Sunxiuqinia|Sunxiuqinia elliptica|Unclassified Sunxiuqinia elliptica strain	0.0	denovo10247.0
1280678.0	strain	2|1239|186801|186802|186803|830|1280678|1280678.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio sp. MB2005|Unclassified Butyrivibrio sp. MB2005 strain	0.000194103905097	272949.1
702438	strain	2|976|200643|171549|171552|838|28136|702438	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella oulorum	0.2033	denovo5786.0
1650663.0	strain	2|1239|186801|186802|541000|1940255|1650663|1650663.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Fournierella|Fournierella massiliensis|Unclassified Fournierella massiliensis strain	0.0	231021.0
397288.0	strain	2|1239|186801|186802|186803|397288|397288.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium 3-1|Unclassified Lachnospiraceae bacterium 3-1 strain	0.0	169845.0
997353	strain	2|976|200643|171549|171552|838|60133|997353	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella pallens	0.1478	denovo10808.0
397290.0	strain	2|1239|186801|186802|186803|397290|397290.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium A2|Unclassified Lachnospiraceae bacterium A2 strain	0.0	161277.0
999403	strain	2|1239|186801|186802|186803|1506553|1531|999403	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] clostridioforme	0.0	4464113.0
999404	strain	2|1239|186801|186802|186803|1506553|1531|999404	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] clostridioforme	0.0739	3919797.0
42322.0	strain	2|1239|186801|186802|186806|1730|42322|42322.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Eubacterium|Eubacterium ruminantium|Unclassified Eubacterium ruminantium strain	8.11795652223e-05	313069.1
42322.1	strain	2|1239|186801|186802|186806|1730|42322|42322.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Eubacterium|Eubacterium ruminantium|Unclassified Eubacterium ruminantium strain	0.000103629157749	313069.0
915438	strain	2|976|200643|171549|171552|838|185293|915438	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella oryzae	0.0	denovo10394.0
999407	strain	2|1239|186801|186802|186803|1506553|1531|999407	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] clostridioforme	0.0	denovo8798.0
999408	strain	2|1239|186801|186802|186803|1506553|1531|999408	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] clostridioforme	0.01	263992.0
1280680.0	strain	2|1239|186801|186802|186803|830|1280680|1280680.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio sp. LC3010|Unclassified Butyrivibrio sp. LC3010 strain	0.0	denovo8312.0
999410	strain	2|1239|186801|186802|186803|1506553|1531|999410	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] clostridioforme	0.0	260752.0
999412	strain	2|1239|186801|186802|31979|1649459|154046|999412	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Hungatella|Hungatella hathewayi	0.0	318732.1
1280681.0	strain	2|1239|186801|186802|186803|830|1280681|1280681.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio sp. WCD2001|Unclassified Butyrivibrio sp. WCD2001 strain	0.0	denovo1065.0
563192	strain	2|1224|28221|213115|194924|35832|35833|563192	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Bilophila|Bilophila wadsworthia	0.0	denovo5602.0
999417	strain	2|976|200643|171549|2005525|375288|823|999417	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides distasonis	0.0	180731.0
999418	strain	2|976|200643|171549|2005525|375288|328812|999418	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides goldsteinii	0.0	291090.0
