@SampleID:
@Version:0.9.1
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain

@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_genomeID	_CAMI_OTU
28108.3	strain	2|1224|1236|135622|72275|226|28108|28108.3	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Alteromonas|Alteromonas macleodii|Alteromonas macleodii strain	0.0014	Otu394.1	72275
80679.1	strain	2|1224|1236|135613|1046|156885|80679|80679.1	Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Chromatiaceae|Thioflavicoccus|Thioflavicoccus mobilis|Thioflavicoccus mobilis strain	0.2762	Otu36.0	1046
28108.1	strain	2|1224|1236|135622|72275|226|28108|28108.1	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Alteromonas|Alteromonas macleodii|Alteromonas macleodii strain	0.0399	Otu119.1	72275
28108.4	strain	2|1224|1236|135622|72275|226|28108|28108.4	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Alteromonas|Alteromonas macleodii|Alteromonas macleodii strain	0.1726	Otu1180.0	72275
229980.1	strain	2157|28889|183924|114380|2272|56635|229980|229980.1	Archaea|Crenarchaeota|Thermoprotei|Desulfurococcales|Desulfurococcaceae|Aeropyrum|Aeropyrum camini|Aeropyrum camini strain	0.0345	Otu470	2157
171437.1	strain	2|1224|28211|204441|41295|171436|171437|171437.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Tistrella|Tistrella mobilis|Tistrella mobilis strain	0.1974	Otu40.1	41295
2252.1	strain	2157|28890|183963|1644055|1644056|2251|2252|2252.1	Archaea|Euryarchaeota|Halobacteria|Haloferacales|Haloferacaceae|Haloferax|Haloferax mediterranei|Haloferax mediterranei strain	0.0259	Otu1664	2157
1284658.1	strain	2|1224|28211|204455|31989|1284657|1284658|1284658.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Planktomarina|Planktomarina temperata|Planktomarina temperata strain	0.0235	Otu1548.0	31989
45202.58	strain	||||||45202|45202.58	||||||unidentified plasmid|unidentified plasmid strain	0.0978	RNODE_346_length_1757_cov_2.65187	45202
1670800.1	strain	2|1224|28211|356|69277|68287|1670800|1670800.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium|Mesorhizobium sp. B7|Mesorhizobium sp. B7 strain	0.0086	Otu1420.0	69277
237.2	strain	2|976|117743|200644|49546|237||237.2	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium||Flavobacterium strain	0.0000	Otu491.0	49546
237.1	strain	2|976|117743|200644|49546|237||237.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium||Flavobacterium strain	0.0000	Otu810.0	49546
359303.1	strain	2|1224|1236|135622|267890|22|359303|359303.1	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella loihica|Shewanella loihica strain	0.0173	Otu610	2
167642.1	strain	2|32066|203490|203491|203492|167639|167642|167642.1	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Ilyobacter|Ilyobacter polytropus|Ilyobacter polytropus strain	0.0777	Otu302.0	203492
1311.2	strain	2|1239|91061|186826|1300|1301|1311|1311.2	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus agalactiae|Streptococcus agalactiae strain	0.0000	Otu433	2
1311.3	strain	2|1239|91061|186826|1300|1301|1311|1311.3	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus agalactiae|Streptococcus agalactiae strain	0.0000	Otu753	2
1311.1	strain	2|1239|91061|186826|1300|1301|1311|1311.1	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus agalactiae|Streptococcus agalactiae strain	0.0000	Otu2229	2
50339.1	strain	2157|28890|183967|2301|46659|2302|50339|50339.1	Archaea|Euryarchaeota|Thermoplasmata|Thermoplasmatales|Thermoplasmataceae|Thermoplasma|Thermoplasma volcanium|Thermoplasma volcanium strain	0.0000	Otu854	2157
45202.66	strain	||||||45202|45202.66	||||||unidentified plasmid|unidentified plasmid strain	0.1402	RNODE_31_length_1357_cov_12.09363	45202
1564114.1	strain	2|201174|1760|85007|85025|1827|1564114|1564114.1	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Nocardiaceae|Rhodococcus|Rhodococcus sp. B7740|Rhodococcus sp. B7740 strain	0.0863	Otu234.0	85025
516051.1	strain	2|976|117743|200644|49546|111500|516051|516051.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Muricauda|Muricauda lutaonensis|Muricauda lutaonensis strain	0.0000	Otu168.0	49546
133924.1	strain	2|1224|28211|204455|31989|191028|133924|133924.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Leisingera|Leisingera methylohalidivorans|Leisingera methylohalidivorans strain	0.0345	Otu1428.0	31989
2214.1	strain	2157|28890|224756|94695|2206|2207|2214|2214.1	Archaea|Euryarchaeota|Methanomicrobia|Methanosarcinales|Methanosarcinaceae|Methanosarcina|Methanosarcina acetivorans|Methanosarcina acetivorans strain	0.0000	Otu1804	2157
56636.1	strain	2157|28889|183924|114380|2272|56635|56636|56636.1	Archaea|Crenarchaeota|Thermoprotei|Desulfurococcales|Desulfurococcaceae|Aeropyrum|Aeropyrum pernix|Aeropyrum pernix strain	0.0000	Otu1930	2157
379547.1	strain	2157|28890||||379546|379547|379547.1	Archaea|Euryarchaeota||||Aciduliprofundum|Aciduliprofundum boonei|Aciduliprofundum boonei strain	0.0518	Otu2338	2157
187493.3	strain	2|1224|1236|135619|135620|187492|187493|187493.3	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Oceanospirillaceae|Thalassolituus|Thalassolituus oleivorans|Thalassolituus oleivorans strain	0.0086	Otu239.0	135620
94122.1	strain	2|1224|1236|135622|267890|22|94122|94122.1	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella sp. ANA-3|Shewanella sp. ANA-3 strain	0.1208	Otu20	2
86304.1	strain	2|1224|1236|1706369|1706371|316625|86304|86304.1	Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Cellvibrionaceae|Saccharophagus|Saccharophagus degradans|Saccharophagus degradans strain	0.0000	Otu1129	2
32644.77	strain	||||||32644|32644.77	||||||unidentified|unidentified strain	0.1004	RNODE_408_length_3585_cov_3.79764	32644
32644.75	strain	||||||32644|32644.75	||||||unidentified|unidentified strain	0.5797	RNODE_24_length_2639_cov_14.02331	32644
1913578.1	strain	2|1224|28211|204457|41297|165697|1913578|1913578.1	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingopyxis|Sphingopyxis sp. LPB0140|Sphingopyxis sp. LPB0140 strain	0.0000	Otu895.1	41297
387093.1	strain	2|1224|29547|||265570|387093|387093.1	Bacteria|Proteobacteria|Epsilonproteobacteria|||Sulfurovum|Sulfurovum sp. NBC37-1|Sulfurovum sp. NBC37-1 strain	0.9321	Otu9	2
585425.1	strain	2|1117||1890424|1890426|1129|585425|585425.1	Bacteria|Cyanobacteria||Synechococcales|Synechococcaceae|Synechococcus|Synechococcus sp. KORDI-52|Synechococcus sp. KORDI-52 strain	0.0000	Otu1853	2
149715.1	strain	2|200918|188708|1643947||160798|149715|149715.1	Bacteria|Thermotogae|Thermotogae|Petrotogales||Marinitoga|Marinitoga piezophila|Marinitoga piezophila strain	0.0259	Otu1030	2
45202.53	strain	||||||45202|45202.53	||||||unidentified plasmid|unidentified plasmid strain	0.1777	RNODE_65_length_5443_cov_3.51540	45202
1491.1	strain	2|1239|186801|186802|31979|1485|1491|1491.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum|Clostridium botulinum strain	0.2158	Otu1337	2
1543721.1	strain	2|1224|1236|||349742|1543721|1543721.1	Bacteria|Proteobacteria|Gammaproteobacteria|||Sedimenticola|Sedimenticola thiotaurini|Sedimenticola thiotaurini strain	0.0000	Otu592.0	349742
271420.1	strain	2|1224|1236|72274|135621|286|271420|271420.1	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas xanthomarina|Pseudomonas xanthomarina strain	0.0000	Otu2408	2
45202.54	strain	||||||45202|45202.54	||||||unidentified plasmid|unidentified plasmid strain	6.2084	RNODE_146_length_5606_cov_4.42067	45202
45202.82	strain	||||||45202|45202.82	||||||unidentified plasmid|unidentified plasmid strain	0.2246	RNODE_383_length_2253_cov_7.64097	45202
511678.7	strain	2|1224|1236|135623|641|511678||511678.7	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Aliivibrio||Aliivibrio strain	0.0086	Otu1140	2
1380358.1	strain	2|1224|1236|135619|28256|2745|1380358|1380358.1	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Halomonadaceae|Halomonas|Halomonas sp. 23_GOM-1509m|Halomonas sp. 23_GOM-1509m strain	0.0336	Otu595.0	28256
64471.1	strain	2|1117||1890424|1890426|1129|64471|64471.1	Bacteria|Cyanobacteria||Synechococcales|Synechococcaceae|Synechococcus|Synechococcus sp. CC9311|Synechococcus sp. CC9311 strain	0.0863	Otu351	2
45202.2	strain	||||||45202|45202.2	||||||unidentified plasmid|unidentified plasmid strain	0.4052	RNODE_38_length_1552_cov_8.47059	45202
511678.1	strain	2|1224|1236|135623|641|511678||511678.1	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Aliivibrio||Aliivibrio strain	0.0086	Otu1283	2
314275.11	strain	2|1224|1236|135622|72275|226|314275|314275.11	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Alteromonas|Alteromonas mediterranea|Alteromonas mediterranea strain	0.0690	Otu87.0	72275
28901.2	strain	2|1224|1236|91347|543|590|28901|28901.2	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica|Salmonella enterica strain	0.0000	Otu282.1	543
28901.1	strain	2|1224|1236|91347|543|590|28901|28901.1	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica|Salmonella enterica strain	0.0000	Otu282.0	543
253245.1	strain	2|976|117743|200644|246874|267986|253245|253245.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Cryomorphaceae|Owenweeksia|Owenweeksia hongkongensis|Owenweeksia hongkongensis strain	0.0000	Otu199.0	246874
1008460.1	strain	2157|28890|183968|2258|2259|2260|1008460|1008460.1	Archaea|Euryarchaeota|Thermococci|Thermococcales|Thermococcaceae|Pyrococcus|Pyrococcus yayanosii|Pyrococcus yayanosii strain	0.0086	Otu1398	2157
1330330.1	strain	2|200918|188708|1643946|1643948|651456|1330330|1330330.1	Bacteria|Thermotogae|Thermotogae|Kosmotogales|Kosmotogaceae|Kosmotoga|Kosmotoga pacifica|Kosmotoga pacifica strain	0.0000	Otu1907	2
1033846.1	strain	2|1224|1236|135622|72275|2742|1033846|1033846.1	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Marinobacter|Marinobacter adhaerens|Marinobacter adhaerens strain	0.0086	Otu1986.0	72275
754476.1	strain	2|1224|1236|72273|135616|40222|754476|754476.1	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Methylophaga|Methylophaga nitratireducenticrescens|Methylophaga nitratireducenticrescens strain	0.0000	Otu1070.0	40222
1206.1	strain	2|1117||1150|1892252|1205|1206|1206.1	Bacteria|Cyanobacteria||Oscillatoriales|Microcoleaceae|Trichodesmium|Trichodesmium erythraeum|Trichodesmium erythraeum strain	0.0000	Otu961	2
35806.1	strain	2|1224|28211|204455|31989|34008|35806|35806.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Rhodovulum|Rhodovulum sulfidophilum|Rhodovulum sulfidophilum strain	0.0086	Otu894.0	31989
46541.2	strain	2|200918|188708|2419|1643950|2420|46541|46541.2	Bacteria|Thermotogae|Thermotogae|Thermotogales|Fervidobacteriaceae|Thermosipho|Thermosipho melanesiensis|Thermosipho melanesiensis strain	0.0086	Otu1901	2
46541.1	strain	2|200918|188708|2419|1643950|2420|46541|46541.1	Bacteria|Thermotogae|Thermotogae|Thermotogales|Fervidobacteriaceae|Thermosipho|Thermosipho melanesiensis|Thermosipho melanesiensis strain	0.0000	Otu1597	2
410330.1	strain	2|1224|1236||||410330|410330.1	Bacteria|Proteobacteria|Gammaproteobacteria||||Calyptogena okutanii thioautotrophic gill symbiont|Calyptogena okutanii thioautotrophic gill symbiont strain	0.0000	Otu975	2
45202.108	strain	||||||45202|45202.108	||||||unidentified plasmid|unidentified plasmid strain	0.1126	RNODE_481_length_3960_cov_68.08874	45202
52959.1	strain	2|976|117743|200644|49546|52959||52959.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Polaribacter||Polaribacter strain	0.0173	Otu889.0	49546
161398.1	strain	2|1224|1236|135622|267888|53246|161398|161398.1	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Pseudoalteromonadaceae|Pseudoalteromonas|Pseudoalteromonas phenolica|Pseudoalteromonas phenolica strain	0.0000	Otu532	2
1555194.1	strain	2|976|117743|200644|49546|225842|1555194|1555194.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Formosa|Formosa haliotis|Formosa haliotis strain	0.0173	Otu245.0	49546
1267766.1	strain	2|1224|28211|204457|335929|361177|1267766|1267766.1	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Altererythrobacter|Altererythrobacter atlanticus|Altererythrobacter atlanticus strain	0.0000	Otu1952	2
2234.2	strain	2157|28890|183980|2231|2232|2233|2234|2234.2	Archaea|Euryarchaeota|Archaeoglobi|Archaeoglobales|Archaeoglobaceae|Archaeoglobus|Archaeoglobus fulgidus|Archaeoglobus fulgidus strain	0.1381	Otu196	2157
93466.1	strain	2|200918|188708|2419|1643950|2422|93466|93466.1	Bacteria|Thermotogae|Thermotogae|Thermotogales|Fervidobacteriaceae|Fervidobacterium|Fervidobacterium pennivorans|Fervidobacterium pennivorans strain	0.0000	Otu1379	2
511678.9	strain	2|1224|1236|135623|641|511678||511678.9	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Aliivibrio||Aliivibrio strain	0.0086	Otu1844	2
2335.1	strain	2|200918|188708|2419|188709|2335||2335.1	Bacteria|Thermotogae|Thermotogae|Thermotogales|Thermotogaceae|Thermotoga||Thermotoga strain	0.0086	Otu644	2
1868325.1	strain	2|1090|191410|191411|191412|1101|1868325|1868325.1	Bacteria|Chlorobi|Chlorobia|Chlorobiales|Chlorobiaceae|Prosthecochloris|Prosthecochloris sp. CIB 2401|Prosthecochloris sp. CIB 2401 strain	0.0000	Otu1038	2
2335.3	strain	2|200918|188708|2419|188709|2335||2335.3	Bacteria|Thermotogae|Thermotogae|Thermotogales|Thermotogaceae|Thermotoga||Thermotoga strain	0.0000	Otu598	2
2335.2	strain	2|200918|188708|2419|188709|2335||2335.2	Bacteria|Thermotogae|Thermotogae|Thermotogales|Thermotogaceae|Thermotoga||Thermotoga strain	0.0000	Otu1925	2
192421.1	strain	2|1239|91061|1385|186818|1372|192421|192421.1	Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus maritimus|Planococcus maritimus strain	0.0086	Otu1462.0	186818
49546.1	strain	2|976|117743|200644|49546|||49546.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|||Flavobacteriaceae strain	0.1381	Otu150.0	49546
45202.64	strain	||||||45202|45202.64	||||||unidentified plasmid|unidentified plasmid strain	0.0484	RNODE_116_length_4192_cov_3.28201	45202
2337.1	strain	2|200918|188708|2419|188709|2335|2337|2337.1	Bacteria|Thermotogae|Thermotogae|Thermotogales|Thermotogaceae|Thermotoga|Thermotoga neapolitana|Thermotoga neapolitana strain	0.0086	Otu1302	2
32644.79	strain	||||||32644|32644.79	||||||unidentified|unidentified strain	0.0890	RNODE_522_length_1263_cov_12.38809	32644
45202.89	strain	||||||45202|45202.89	||||||unidentified plasmid|unidentified plasmid strain	0.0731	RNODE_381_length_1819_cov_13.04118	45202
45202.88	strain	||||||45202|45202.88	||||||unidentified plasmid|unidentified plasmid strain	0.2531	RNODE_428_length_4686_cov_43.92415	45202
983548.1	strain	2|976|117743|200644|49546|326319|983548|983548.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Dokdonia|Dokdonia sp. 4H-3-7-5|Dokdonia sp. 4H-3-7-5 strain	0.0000	Otu133.0	49546
292414.1	strain	2|1224|28211|204455|31989|97050|292414|292414.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Ruegeria|Ruegeria sp. TM1040|Ruegeria sp. TM1040 strain	0.0000	Otu472.0	31989
45202.85	strain	||||||45202|45202.85	||||||unidentified plasmid|unidentified plasmid strain	0.4270	RNODE_487_length_5196_cov_22.71473	45202
1850250.1	strain	2|1224|28211|204455|31989|1060|1850250|1850250.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Rhodobacter|Rhodobacter sp. LPB0142|Rhodobacter sp. LPB0142 strain	0.0012	Otu1469.0	31989
45202.83	strain	||||||45202|45202.83	||||||unidentified plasmid|unidentified plasmid strain	0.1539	RNODE_444_length_4937_cov_48.00188	45202
158080.1	strain	2|1224|1236|135619|28256|42054|158080|158080.1	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Halomonadaceae|Chromohalobacter|Chromohalobacter salexigens|Chromohalobacter salexigens strain	0.0000	Otu2314	2
2188.1	strain	2157|28890|183939|2182|2183|2184|2188|2188.1	Archaea|Euryarchaeota|Methanococci|Methanococcales|Methanococcaceae|Methanococcus|Methanococcus voltae|Methanococcus voltae strain	0.0000	Otu1580	2157
45202.80	strain	||||||45202|45202.80	||||||unidentified plasmid|unidentified plasmid strain	0.3005	RNODE_315_length_1516_cov_8.44846	45202
160233.1	strain	2157|28889|183924|114380|2272|54258|160233|160233.1	Archaea|Crenarchaeota|Thermoprotei|Desulfurococcales|Desulfurococcaceae|Ignicoccus|Ignicoccus hospitalis|Ignicoccus hospitalis strain	0.0000	Otu1784	2157
342949.1	strain	2157|28890|183968|2258|2259|2260|342949|342949.1	Archaea|Euryarchaeota|Thermococci|Thermococcales|Thermococcaceae|Pyrococcus|Pyrococcus sp. NA2|Pyrococcus sp. NA2 strain	0.0518	Otu89	2157
45202.103	strain	||||||45202|45202.103	||||||unidentified plasmid|unidentified plasmid strain	0.4067	RNODE_93_length_1501_cov_3.34415	45202
106589.1	strain	2|1224|28216|80840|119060|106589||106589.1	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Cupriavidus||Cupriavidus strain	0.0086	Otu1279	2
1427356.1	strain	2|1224|28211|356|45401|81|1427356|1427356.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Hyphomicrobium|Hyphomicrobium nitrativorans|Hyphomicrobium nitrativorans strain	0.1640	Otu72.0	81
158327.1	strain	2|1224|1236|135619|224379|158481|158327|158327.1	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Hahellaceae|Hahella|Hahella chejuensis|Hahella chejuensis strain	0.0173	Otu365.0	224379
1006.1	strain	2|976|768503|768507|200667|869806|1006|1006.1	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Flammeovirgaceae|Marivirga|Marivirga tractuosa|Marivirga tractuosa strain	0.0949	Otu249.0	200667
64160.1	strain	2|200783|187857|1485951|558314|64159|64160|64160.1	Bacteria|Aquificae|Aquificae|Desulfurobacteriales|Desulfurobacteriaceae|Desulfurobacterium|Desulfurobacterium thermolithotrophum|Desulfurobacterium thermolithotrophum strain	0.0518	Otu1193	2
1217908.1	strain	2|1224|28211|204455|31989|53945|1217908|1217908.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Octadecabacter|Octadecabacter antarcticus|Octadecabacter antarcticus strain	0.0259	Otu241.0	31989
585423.1	strain	2|1117||1890424|1890426|1129|585423|585423.1	Bacteria|Cyanobacteria||Synechococcales|Synechococcaceae|Synechococcus|Synechococcus sp. KORDI-49|Synechococcus sp. KORDI-49 strain	0.0000	Otu1221	2
208216.1	strain	2|1224|28211|255473|255474|208215|208216|208216.1	Bacteria|Proteobacteria|Alphaproteobacteria|Parvularculales|Parvularculaceae|Parvularcula|Parvularcula bermudensis|Parvularcula bermudensis strain	0.0259	Otu634.0	255474
2226.1	strain	2157|28890|224756|94695|2206|2225|2226|2226.1	Archaea|Euryarchaeota|Methanomicrobia|Methanosarcinales|Methanosarcinaceae|Methanococcoides|Methanococcoides methylutens|Methanococcoides methylutens strain	0.0000	Otu1900	2157
36814.1	strain	2|201174|1760|85007|1762|1763|36814|36814.1	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium rhodesiae|Mycobacterium rhodesiae strain	0.0000	Otu1999	2
1238.4	strain	2|1224|1236|72273|135616|1237|1238|1238.4	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Piscirickettsia|Piscirickettsia salmonis|Piscirickettsia salmonis strain	0.0000	Otu930	2
1238.5	strain	2|1224|1236|72273|135616|1237|1238|1238.5	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Piscirickettsia|Piscirickettsia salmonis|Piscirickettsia salmonis strain	0.0000	Otu1969	2
